tRF,LA2CN4_1,LA2CN4_2,LA2CN4_3,LA2CN4_4,LA2CO4_1,LA2CO4_2,LA2CO4_3,LA2CO4_4,LA5CN4_1,LA5CN4_2,LA5CN4_3,LA5CN4_4,LA5CO4_1,LA5CO4_2,LA5CO4_3,LA5CO4_4
tRF-16-6R6LQ60,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-16-6RM3WED,0,0,0,0,1.197500599,0,0,2.067135269,0,0,0,0,0,0,0,0
tRF-16-6RRNLID,1.442025089,0,0,1.124913316,2.395001199,1.201138842,1.220676574,1.033567635,0,0,1.585809099,0,0,0,0,0
tRF-16-6RRNLND,0,0,0,0,0,1.201138842,2.441353149,4.134270538,0,0,0,0,0,0,0,0
tRF-16-6U9DXXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-6VM8NPD,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0.879531181,0,0,0
tRF-16-6VM8NPE,0,0,0,0,0,0,0,0,0,0,0,1.620215797,0,0,0,0
tRF-16-6VR8K0E,0,0,0,0,0,0,0,0,1.165944322,0.697397621,2.378713649,0,0,0.828416484,1.799369829,1.328405019
tRF-16-6WNE88B,0,0,1.192148651,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-6XQ6S8E,0,0,0,0,0,0,0,2.067135269,0,0.697397621,0,0.810107899,0,0,0,0
tRF-16-6YMWWBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-6ZEDKZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-701M3KE,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0.879531181,0,2.699054743,0
tRF-16-70SRRND,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0.828416484,0,0
tRF-16-70VR31E,1.442025089,4.338342446,0,0,1.197500599,2.402277684,1.220676574,1.033567635,1.165944322,0.697397621,0,1.620215797,2.638593542,2.485249451,3.598739658,1.992607529
tRF-16-739P8W0,8.652150536,24.58394053,9.537189212,20.24843968,20.35751019,14.4136661,19.53082519,18.60421742,9.327554579,12.55315719,5.550331848,10.53140268,4.397655903,4.142082418,3.598739658,2.656810038
tRF-16-73DJS8E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73FJP4D,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73FJQ4D,7.210125447,11.56891319,8.34504056,8.999306525,3.592501798,4.804555367,9.765412594,9.302108711,11.07647106,18.13233816,20.61551829,15.39205007,28.14499778,25.68091099,39.58613624,30.55331544
tRF-16-73FJQHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-16-73FJQSD,0,1.446114149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73IEWSD,0,0,1.192148651,0,0,1.201138842,0,0,1.165944322,0,0,0,0,0,0,0.66420251
tRF-16-73UKL40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73UKMY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73V6M70,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-16-74113KE,0,0,1.192148651,0,0,0,0,0,0,0.697397621,0.79290455,0,0,0.828416484,0,1.328405019
tRF-16-761RNMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-76D6MS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-76DRMD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-76IRMMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-77R732E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-789NLJD,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-16-799PLUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-79KV0KE,0,0,0,0,0,0,0,0,0.582972161,0,0.79290455,0.810107899,0,0,0,0
tRF-16-79KVPKE,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0.828416484,0,0
tRF-16-79MP9PD,1.442025089,5.784456595,4.768594606,5.624566578,4.790002398,1.201138842,2.441353149,5.167838173,5.829721612,2.789590486,2.378713649,8.101078985,4.397655903,8.284164836,2.699054743,3.985215058
tRF-16-7E14PH0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7HFK8S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7IVI7OD,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7JPE6HB,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-7JV2Y8E,1.442025089,0,1.192148651,2.249826631,4.790002398,1.201138842,6.103382871,1.033567635,1.748916484,3.486988107,3.964522748,5.67075529,7.915780625,6.627331868,7.197479316,4.649417567
tRF-16-7JY39IB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7O6U9DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7O6W9DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-7P4PWJE,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-16-7P596VE,10.09417563,2.892228297,11.92148651,10.12421984,23.95001199,15.61480494,17.08947204,20.67135269,10.4934989,3.486988107,9.514854596,12.96172638,9.674842986,19.05357912,8.996849145,19.26187278
tRF-16-7PLPVJB,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-16-7PLWWJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7PU9XWE,33.16657706,30.36839712,34.57231089,34.87231278,44.30752218,63.66035862,45.16503325,41.34270538,38.47616264,43.93605015,26.95875469,48.60647391,43.09702785,61.30281978,37.78676641,57.78561834
tRF-16-7PVR31E,0,0,0,0,0,0,0,0,0.582972161,0,0.79290455,0,0,0,0.899684914,0
tRF-16-7RH3SJ0,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-7RRNL3D,0,0,0,0,1.197500599,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-16-7S1R270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7S1RJ70,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7S362V0,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-16-7SB1RF0,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-16-7SBRX90,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-7SDR2SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SDR690,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SERM4E,1.442025089,0,0,1.124913316,0,1.201138842,0,0,0.582972161,0,1.585809099,0,0.879531181,0.828416484,0,0.66420251
tRF-16-7SF7270,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-16-7SFR2WE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SFRJ40,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SHRMFE,0,0,0,0,0,0,0,0,0,0,0,1.620215797,0,0,0,0
tRF-16-7SHRRH0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SI7JPE,0,0,0,0,0,0,0,0,0,0,0,0,1.759062361,0,0,0.66420251
tRF-16-7SIR3D0,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-16-7SIR690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SIRM1B,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7SQWU1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7UK87SB,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-16-7W5NLJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7W6SJFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-7Z2R1H0,0,0,0,0,0,0,1.220676574,1.033567635,1.748916484,2.789590486,0.79290455,4.050539493,1.759062361,0,0,1.328405019
tRF-16-801MW8E,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-16-81JJ6R0,0,0,0,0,0,0,0,2.067135269,0,0,0,0,0,0,0,0
tRF-16-83RPFV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-86S2P9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-86YZQDD,0,0,0,0,0,0,2.441353149,0,0,0,0,0,0,0,0,0
tRF-16-88481DD,60.56505375,63.62902254,65.56817583,77.61901878,27.54251379,36.03416526,31.73759093,27.90632613,65.29288205,53.69961685,56.29622303,88.30176094,176.7857673,150.7718,207.8272152,175.3494625
tRF-16-884U1DD,847.9107526,1029.633274,951.3346239,862.8085131,512.5302566,539.31134,458.9743919,593.2678223,1160.114601,1026.569299,1160.019356,1377.183427,3618.391277,3391.537084,4181.735482,3512.302871
tRF-16-8871K9D,679.1938171,715.8265036,730.7871233,715.4448687,855.015428,888.842743,838.6048065,999.4599027,422.6548169,425.4125491,487.6362981,510.3679761,1128.438505,974.2177847,1210.975895,1066.045028
tRF-16-88FYREE,0,1.446114149,0,0,0,0,0,0,0,2.092192864,0,0.810107899,0,0.828416484,1.799369829,0
tRF-16-88HPDEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-88I26W0,98.05770608,131.5963875,87.02685156,97.86745846,100.5900504,164.5560213,146.4811889,186.0421742,0.582972161,2.092192864,1.585809099,1.620215797,0,1.656832967,1.799369829,1.328405019
tRF-16-897PV8E,0,0,0,0,1.197500599,0,0,1.033567635,0,1.394795243,0,0,0,0.828416484,0,0
tRF-16-89Q867D,0,1.446114149,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,1.328405019
tRF-16-8B8SOU0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-8BR9M3E,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0.828416484,0.899684914,0.66420251
tRF-16-8BWS72B,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-16-8E8RO80,0,0,0,0,1.197500599,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8FLUD3D,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-8HM2OS0,0,0,2.384297303,2.249826631,2.395001199,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-16-8HWVZ5B,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0.879531181,0.828416484,0,0.66420251
tRF-16-8IPV6R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8JML5FD,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-8K587SB,1.442025089,5.784456595,7.152891909,2.249826631,3.592501798,2.402277684,1.220676574,3.100702904,1.748916484,0.697397621,0,0.810107899,1.759062361,2.485249451,0.899684914,1.328405019
tRF-16-8KSWRNE,1.442025089,1.446114149,1.192148651,0,0,2.402277684,2.441353149,3.100702904,0,0,0,0,0,0,0,0
tRF-16-8KWFS9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-8L8V7KE,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-8NWE6W0,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0.828416484,0,0
tRF-16-8P1N3KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8P4U1DD,0,1.446114149,3.576445954,0,1.197500599,0,0,3.100702904,1.748916484,2.092192864,2.378713649,3.240431594,5.277187083,6.627331868,5.398109487,9.963037644
tRF-16-8PLML3E,0,0,0,0,0,1.201138842,1.220676574,0,1.165944322,0,0,1.620215797,0.879531181,0,0,2.656810038
tRF-16-8R6546D,27.3984767,17.35336978,19.07437842,31.49757284,32.33251618,22.82163799,24.41353149,25.83919086,15.74024835,18.82973578,14.27228189,27.54366855,38.69937195,43.90607363,38.68645132,53.80040328
tRF-16-8RPFR90,0,0,0,0,0,1.201138842,0,0,0,0,0,0,0,0,0,0
tRF-16-8RPY8HD,1.442025089,0,0,1.124913316,0,0,2.441353149,2.067135269,0.582972161,0.697397621,0,0,0,0,0,0
tRF-16-8RQFR90,0,0,0,0,0,0,0,0,0,0,0.79290455,0,0,0,0,0
tRF-16-8RR9ODD,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8S2SP5D,0,2.892228297,0,0,0,1.201138842,0,1.033567635,0,0.697397621,0.79290455,0,0,0.828416484,0,0
tRF-16-8S68L5D,21.63037634,17.35336978,28.61156763,16.87369973,35.92501798,25.22391568,28.07556121,34.10773194,10.4934989,15.34274767,11.1006637,15.39205007,29.90406014,19.05357912,29.68960218,27.8965054
tRF-16-8S746DD,0,0,0,1.124913316,0,0,0,1.033567635,0,0,0,0,0,0,0,0.66420251
tRF-16-8SP25VD,0,0,0,0,0,0,1.220676574,0,0,0,0.79290455,0,0,0,0,0
tRF-16-8SPOF5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8SPOL5D,51.91290322,69.41347914,59.60743257,56.24566578,45.50502278,52.85010904,48.82706297,59.94692281,15.15727619,10.46096432,15.85809099,13.77183427,15.83156125,28.99457692,28.78991726,23.24708784
tRF-16-8SQ2SVD,2.884050179,1.446114149,3.576445954,3.374739947,2.395001199,1.201138842,1.220676574,0,0,0,0,0.810107899,0,0,0,1.992607529
tRF-16-8VI26W0,0,1.446114149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8W6ZFY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8WI26W0,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-8WQ0D5D,4.326075268,7.230570743,2.384297303,11.24913316,34.72751738,16.81594379,14.64811889,19.63778506,2.914860806,2.092192864,0.79290455,1.620215797,1.759062361,2.485249451,0.899684914,0
tRF-16-8WR8WPE,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-8Y3DUVD,17.30430107,4.338342446,10.72933786,10.12421984,9.580004795,14.4136661,10.98608917,12.40281162,17.48916484,25.80371199,15.85809099,21.87291326,25.50640424,24.85249451,37.78676641,36.53113803
tRF-16-8YWJUVD,0,0,0,0,0,0,0,0,0.582972161,0,0.79290455,0,0,0,0,0
tRF-16-8Z1MQ8E,1.442025089,2.892228297,4.768594606,4.499653262,1.197500599,2.402277684,2.441353149,1.033567635,3.497832967,4.184385729,0.79290455,3.240431594,5.277187083,8.284164836,6.297794401,5.977822586
tRF-16-91M3WDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-91PJB7D,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
tRF-16-93F91S0,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0.66420251
tRF-16-93Q01MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-945NB2D,4.326075268,5.784456595,3.576445954,2.249826631,1.197500599,0,1.220676574,2.067135269,1.165944322,2.789590486,2.378713649,2.430323696,0.879531181,0.828416484,0,4.649417567
tRF-16-94U4SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-94V4SMB,0,0,1.192148651,0,1.197500599,2.402277684,1.220676574,0,2.331888645,2.789590486,1.585809099,0.810107899,1.759062361,3.313665934,2.699054743,5.313620077
tRF-16-96L85DE,2.884050179,8.676684892,4.768594606,10.12421984,4.790002398,9.609110735,1.220676574,4.134270538,8.744582418,8.368771458,19.02970919,11.34151058,12.31343653,12.42624725,13.49527372,11.29144266
tRF-16-97N4QL0,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-16-983FPDD,1.442025089,0,0,0,0,0,0,1.033567635,1.165944322,0.697397621,0.79290455,0.810107899,0,1.656832967,0,2.656810038
tRF-16-98YKIS0,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9D5HLY0,2.884050179,1.446114149,0,5.624566578,0,0,3.662029723,3.100702904,0,0.697397621,1.585809099,4.050539493,0.879531181,1.656832967,2.699054743,2.656810038
tRF-16-9ED3E8D,1.442025089,0,1.192148651,0,0,0,0,0,0.582972161,4.88178335,0.79290455,3.240431594,4.397655903,4.142082418,5.398109487,2.656810038
tRF-16-9EDJSYB,12.9782258,10.12279904,13.11363517,10.12421984,4.790002398,3.603416526,0,8.268541077,156.2365392,125.5315719,128.4505371,139.3385585,163.5927996,172.3106286,172.7395036,178.0062726
tRF-16-9EF91Y0,0,1.446114149,0,0,0,0,0,0,0.582972161,0.697397621,0,0.810107899,0.879531181,0,0,0
tRF-16-9H34QX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9HVMRX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9I1EZJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9I34QFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9I34QX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-16-9KR959D,1.442025089,0,0,0,1.197500599,1.201138842,0,0,0,1.394795243,0.79290455,0,0,0.828416484,0,0
tRF-16-9L1HW3D,0,0,0,0,0,0,0,0,0,1.394795243,0,0.810107899,0.879531181,1.656832967,2.699054743,0.66420251
tRF-16-9L5F82D,0,0,0,0,1.197500599,0,0,0,0,0,0,0,1.759062361,0,0.899684914,0.66420251
tRF-16-9L5H4VE,0,0,0,0,1.197500599,0,0,0,1.748916484,0.697397621,3.964522748,1.620215797,3.518124722,0.828416484,0.899684914,2.656810038
tRF-16-9L5HJVE,0,0,0,2.249826631,0,0,0,0,0,0,0,0,2.638593542,0,0,0.66420251
tRF-16-9L5HLVE,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,0
tRF-16-9L5HMVE,0,0,1.192148651,0,0,1.201138842,0,0,8.161610257,10.46096432,11.1006637,12.15161848,20.22921715,12.42624725,12.5955888,13.9482527
tRF-16-9L5HNVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-16-9LOHLVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899684914,0
tRF-16-9LONNVD,2.884050179,1.446114149,1.192148651,1.124913316,1.197500599,0,0,0,0,0.697397621,0.79290455,0,0.879531181,0.828416484,0.899684914,0.66420251
tRF-16-9LQHWUD,0,0,2.384297303,0,0,0,0,0,0.582972161,0,1.585809099,0.810107899,2.638593542,1.656832967,1.799369829,0.66420251
tRF-16-9MH57SD,12.9782258,2.892228297,5.960743257,1.124913316,2.395001199,9.609110735,7.324059446,13.43637925,7.578638096,6.973976215,5.550331848,4.860647391,6.156718264,4.142082418,11.69590389,11.95564517
tRF-16-9MUKL60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9MV4S4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9MVH7P0,0,0,0,0,0,0,2.441353149,0,1.165944322,3.486988107,1.585809099,1.620215797,0.879531181,1.656832967,3.598739658,1.328405019
tRF-16-9N1E8J0,0,1.446114149,0,0,0,0,0,0,0,0.697397621,0,0,0.879531181,0,0,0.66420251
tRF-16-9N1EWJ0,250.9123656,244.3932911,255.1198114,240.7314495,208.3651043,199.3890477,246.576668,239.7876912,246.014252,353.5805941,215.6700375,330.5240226,635.9010436,854.0973945,630.679125,733.2795706
tRF-16-9N1QKSD,10.09417563,2.892228297,5.960743257,10.12421984,10.77750539,10.81024958,10.98608917,14.46994688,63.54396557,39.0542668,49.16008208,59.13787659,77.39874389,71.24381759,61.17857418,73.06227606
tRF-16-9NDJ58B,0,0,0,0,0,1.201138842,0,2.067135269,1.748916484,2.789590486,4.757427298,1.620215797,3.518124722,2.485249451,6.297794401,1.992607529
tRF-16-9NDJ78B,0,0,0,2.249826631,0,0,0,0,2.914860806,0.697397621,3.964522748,1.620215797,1.759062361,4.142082418,3.598739658,1.328405019
tRF-16-9NDJI8B,0,0,1.192148651,2.249826631,1.197500599,0,1.220676574,0,0.582972161,1.394795243,0.79290455,0,0.879531181,0,0.899684914,1.328405019
tRF-16-9NF5W80,1.442025089,2.892228297,3.576445954,3.374739947,1.197500599,3.603416526,1.220676574,2.067135269,12.24241539,89.26689555,18.23680464,15.39205007,11.43390535,48.87657253,8.996849145,22.58288533
tRF-16-9NFJ7J0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9NFJE8E,0,1.446114149,1.192148651,0,0,0,0,0,3.497832967,4.88178335,3.964522748,4.860647391,5.277187083,5.798915385,2.699054743,8.634632625
tRF-16-9NH57PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9NH5SYD,38.93467741,26.03005468,23.84297303,34.87231278,23.95001199,28.8273322,30.51691436,28.93989377,44.30588425,51.60742399,41.23103658,42.12561072,62.44671382,72.07223407,83.67069704,88.33893378
tRF-16-9NHQ7SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9NS334D,5.768100358,7.230570743,4.768594606,1.124913316,14.37000719,14.4136661,7.324059446,11.36924398,5.829721612,5.579180972,7.136140947,2.430323696,1.759062361,1.656832967,2.699054743,2.656810038
tRF-16-9O0PRM0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9PMNH5B,1.442025089,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-9PW4PU0,0,0,0,0,0,0,0,1.033567635,0.582972161,0,0,0.810107899,0,0.828416484,0,1.328405019
tRF-16-9Q53K80,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0,1.328405019
tRF-16-9Q5J480,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0.66420251
tRF-16-9Q5JK80,1.442025089,0,0,0,0,0,0,1.033567635,0.582972161,1.394795243,0.79290455,0,0,1.656832967,1.799369829,0.66420251
tRF-16-9RQ4R90,0,0,1.192148651,0,2.395001199,0,1.220676574,1.033567635,0,0,0,0,0,0,0,0
tRF-16-9URRM3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0.66420251
tRF-16-9VWVEHE,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0,0,0,0
tRF-16-9VZVEHE,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-B11KWHB,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0
tRF-16-B4S2QID,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-B4ZPEKD,0,1.446114149,0,1.124913316,0,0,0,0,1.165944322,0.697397621,0.79290455,0.810107899,0,4.142082418,0,0.66420251
tRF-16-B6R3LU0,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-B8VHM70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-BE7XO80,0,1.446114149,1.192148651,0,0,0,2.441353149,0,0,1.394795243,0.79290455,0,0,0.828416484,0,0
tRF-16-BK87R90,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-16-BK8RR90,1.442025089,0,0,0,0,1.201138842,1.220676574,2.067135269,0,0,0,0,0,0,0,0
tRF-16-BKZ3R90,0,0,0,0,0,0,2.441353149,0,0,0,1.585809099,0,0,0,0.899684914,0
tRF-16-BLS17OD,0,0,0,0,0,0,0,0,0.582972161,0,0,0,0,0,0,0
tRF-16-BM32LJD,0,0,0,0,0,0,0,1.033567635,0,0,0,0,0.879531181,0,0,0
tRF-16-BMM3PRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-BMW3RDD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-BP1IUUD,1.442025089,1.446114149,1.192148651,2.249826631,0,0,0,1.033567635,0,0.697397621,1.585809099,0,0,0,0.899684914,0
tRF-16-BS5EOBD,4.326075268,8.676684892,4.768594606,6.749479894,10.77750539,4.804555367,10.98608917,7.234973442,1.165944322,0,0.79290455,0.810107899,0,0,0,0
tRF-16-BS68BFD,43.26075268,34.70673957,40.53305415,34.87231278,33.53001678,45.64327599,34.17894408,51.67838173,33.81238535,23.71151913,26.16585014,13.77183427,43.97655903,38.10715824,52.18172504,52.47199826
tRF-16-BS6PBFD,0,0,0,1.124913316,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-BX1WZ40,0,0,0,0,0,0,0,0,0,1.394795243,0.79290455,0,2.638593542,1.656832967,0,1.328405019
tRF-16-BY68BFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-D0SRMN0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-D3387SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-D3987SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-D3KS7SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-D75K880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-D7M461D,0,0,0,0,0,0,1.220676574,0,0,0,0,0,0,0,0,0
tRF-16-D7M461E,0,0,0,1.124913316,1.197500599,0,0,0,0.582972161,0,0,0.810107899,0.879531181,0,0,0
tRF-16-D7M4O1E,2.884050179,0,0,0,0,0,0,1.033567635,0.582972161,0.697397621,0,1.620215797,0.879531181,0,0,0
tRF-16-D7OKW4B,0,0,0,0,0,1.201138842,0,0,0.582972161,0.697397621,0,0,0.879531181,0,0,0
tRF-16-D81H93E,5.768100358,7.230570743,5.960743257,5.624566578,9.580004795,2.402277684,14.64811889,10.33567635,12.82538755,11.85575957,11.1006637,10.53140268,20.22921715,15.73991319,23.39180778,15.94086023
tRF-16-D88JE70,0,0,0,0,0,0,0,0,0,0,0,0,0.879531181,0,0.899684914,0
tRF-16-D8E0LVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828416484,0,0
tRF-16-D8V0L90,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656832967,0,0
tRF-16-D9Z1X6D,0,0,0,0,0,0,0,0,0,0,0,0.810107899,0,0,0,0.66420251
tRF-16-DEL87SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-DF7UK80,1.442025089,0,1.192148651,0,2.395001199,2.402277684,1.220676574,2.067135269,0.582972161,0,2.378713649,0,0.879531181,1.656832967,1.799369829,1.992607529
tRF-16-DJPPE6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66420251
tRF-16-DJQ8IX0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-DOL61M0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-DPUSYDE,1.442025089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-DR265M0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-DR2RWM0,0,0,0,0,0,0,0,0,0,0.697397621,0,0,0,0,0,0
